order_id,order_date,ship_date,ship_mode,customer_name,segment,country,market,region,product_id,category,sub_category,sales,quantity,discount,profit,shipping_cost,order_priority,year
CA-2011-127964,2011-03-03,2011-03-08,Standard Class,Anne Pryor,Home Office,United States,US,East,TEC-PH-10004700,Technology,Phones,10,1,0,4.6,0.99,High,2011
IS-2011-9280,2011-03-03,2011-03-07,Standard Class,Thais Sissman,Consumer,Israel,EMEA,EMEA,OFF-ADV-10000331,Office Supplies,Fasteners,14,1,0,6.39,0.39,Medium,2011
IN-2011-75743,2011-03-04,2011-03-09,Standard Class,Brad Eason,Home Office,China,APAC,North Asia,TEC-PH-10002217,Technology,Phones,555,3,0,0,83.22,High,2011
CA-2011-116239,2011-03-04,2011-03-04,Same Day,Clay Ludtke,Consumer,United States,US,South,OFF-ST-10001370,Office Supplies,Storage,355,5,0,17.75,74.5,High,2011
MX-2011-138632,2011-03-04,2011-03-08,Standard Class,Darrin Martin,Consumer,Nicaragua,LATAM,Central,OFF-BI-10001507,Office Supplies,Binders,91,8,0,25.28,11.87,High,2011
MX-2011-138632,2011-03-04,2011-03-08,Standard Class,Darrin Martin,Consumer,Nicaragua,LATAM,Central,OFF-SU-10004481,Office Supplies,Supplies,90,3,0,15.18,6.54,High,2011
TU-2011-6490,2011-03-04,2011-03-09,Standard Class,Pierre Wener,Consumer,Turkey,EMEA,EMEA,TEC-PAN-10000131,Technology,Machines,94,2,0.6,-25.98,4.07,Medium,2011
NI-2011-4420,2011-03-04,2011-03-08,Standard Class,John Lee,Consumer,Nigeria,Africa,Africa,TEC-HEW-10004652,Technology,Copiers,43,1,0.7,-92.35,3.02,Medium,2011
CA-2011-117016,2011-03-04,2011-03-09,Standard Class,Sanjit Chand,Consumer,United States,US,South,OFF-AR-10001374,Office Supplies,Art,16,3,0.2,2.33,1.31,Medium,2011
CA-2011-169061,2011-03-05,2011-03-08,Second Class,Aimee Bixby,Consumer,United States,US,East,TEC-AC-10002001,Technology,Accessories,480,3,0,177.59,55.01,Medium,2011
CA-2011-169061,2011-03-05,2011-03-08,Second Class,Aimee Bixby,Consumer,United States,US,East,OFF-PA-10001878,Office Supplies,Paper,98,2,0,45.98,10.13,Medium,2011
CA-2011-169061,2011-03-05,2011-03-08,Second Class,Aimee Bixby,Consumer,United States,US,East,OFF-AR-10000588,Office Supplies,Art,60,3,0,15.48,8.02,Medium,2011
CA-2011-169061,2011-03-05,2011-03-08,Second Class,Aimee Bixby,Consumer,United States,US,East,OFF-BI-10001617,Office Supplies,Binders,50,6,0.2,16.75,7.52,Medium,2011
ES-2011-2242689,2011-03-05,2011-03-11,Standard Class,Shirley Daniels,Home Office,United Kingdom,EU,North,OFF-AR-10001461,Office Supplies,Art,102,2,0.1,-10.3,7.29,Medium,2011
PL-2011-4990,2011-03-05,2011-03-12,Standard Class,Barry Pond,Corporate,Poland,EMEA,EMEA,OFF-IBI-10000440,Office Supplies,Binders,26,2,0,1.8,1.99,Low,2011
CA-2011-169061,2011-03-05,2011-03-08,Second Class,Aimee Bixby,Consumer,United States,US,East,OFF-SU-10000381,Office Supplies,Supplies,19,2,0,5.4,1.91,Medium,2011
MX-2011-105564,2011-03-06,2011-03-09,Second Class,Russell DAscenzo,Consumer,Guatemala,LATAM,Central,OFF-EN-10004988,Office Supplies,Envelopes,127,5,0,29.2,15.77,High,2011
MX-2011-105564,2011-03-06,2011-03-09,Second Class,Russell DAscenzo,Consumer,Guatemala,LATAM,Central,OFF-BI-10000765,Office Supplies,Binders,8,2,0,1.48,0.69,High,2011
SA-2011-1980,2011-03-07,2011-03-11,Standard Class,Maureen Gnade,Consumer,Saudi Arabia,EMEA,EMEA,TEC-LOG-10002018,Technology,Accessories,1012,10,0,20.1,137.14,High,2011
CA-2011-104563,2011-03-07,2011-03-12,Standard Class,Craig Molinari,Corporate,United States,US,West,FUR-CH-10004495,Furniture,Chairs,482,2,0.2,54.18,42.74,Medium,2011
CA-2011-104563,2011-03-07,2011-03-12,Standard Class,Craig Molinari,Corporate,United States,US,West,FUR-CH-10002780,Furniture,Chairs,437,6,0.2,21.84,38.45,Medium,2011
MX-2011-134684,2011-03-07,2011-03-11,Standard Class,Paul Gonzalez,Consumer,Guatemala,LATAM,Central,OFF-ST-10004976,Office Supplies,Storage,846,6,0,25.32,35.98,Medium,2011
ES-2011-4410046,2011-03-07,2011-03-08,First Class,Toby Swindell,Consumer,France,EU,Central,OFF-AR-10004739,Office Supplies,Art,108,2,0,36.66,16.03,High,2011
CA-2011-156587,2011-03-07,2011-03-08,First Class,Aaron Bergman,Consumer,United States,US,West,FUR-CH-10004477,Furniture,Chairs,49,1,0.2,5.48,11.13,High,2011
CA-2011-104563,2011-03-07,2011-03-12,Standard Class,Craig Molinari,Corporate,United States,US,West,OFF-ST-10000934,Office Supplies,Storage,205,5,0,0,10.65,Medium,2011
SA-2011-1980,2011-03-07,2011-03-11,Standard Class,Maureen Gnade,Consumer,Saudi Arabia,EMEA,EMEA,OFF-ADV-10004030,Office Supplies,Fasteners,58,4,0,2.28,9.01,High,2011
US-2011-131982,2011-03-07,2011-03-11,Second Class,Nora Pelletier,Home Office,United States,US,West,OFF-BI-10004224,Office Supplies,Binders,108,2,0.2,33.64,6.44,Medium,2011
SA-2011-1980,2011-03-07,2011-03-11,Standard Class,Maureen Gnade,Consumer,Saudi Arabia,EMEA,EMEA,TEC-MOT-10002260,Technology,Phones,75,1,0,19.38,6.38,High,2011
SA-2011-1980,2011-03-07,2011-03-11,Standard Class,Maureen Gnade,Consumer,Saudi Arabia,EMEA,EMEA,OFF-IBI-10004959,Office Supplies,Binders,31,2,0,8.64,4.62,High,2011
CA-2011-156587,2011-03-07,2011-03-08,First Class,Aaron Bergman,Consumer,United States,US,West,OFF-AR-10001427,Office Supplies,Art,18,3,0,4.66,4.29,High,2011
IN-2011-54302,2011-03-07,2011-03-10,Second Class,Naresj Patel,Consumer,Bangladesh,APAC,Central Asia,FUR-BO-10004917,Furniture,Bookcases,122,1,0,44.97,3.96,Medium,2011
CM-2011-6790,2011-03-07,2011-03-14,Standard Class,Bart Watters,Corporate,Cameroon,Africa,Africa,OFF-ROG-10002279,Office Supplies,Storage,24,1,0,0.45,2.11,Low,2011
CM-2011-6790,2011-03-07,2011-03-14,Standard Class,Bart Watters,Corporate,Cameroon,Africa,Africa,OFF-SME-10000880,Office Supplies,Storage,11,1,0,0,1.44,Low,2011
MX-2011-134684,2011-03-07,2011-03-11,Standard Class,Paul Gonzalez,Consumer,Guatemala,LATAM,Central,OFF-EN-10003472,Office Supplies,Envelopes,16,2,0,2.04,1.05,Medium,2011
CA-2011-104563,2011-03-07,2011-03-12,Standard Class,Craig Molinari,Corporate,United States,US,West,OFF-AR-10000390,Office Supplies,Art,21,5,0,9.5,0.52,Medium,2011
MX-2011-152681,2011-03-08,2011-03-13,Standard Class,Greg Tran,Consumer,El Salvador,LATAM,Central,FUR-CH-10000932,Furniture,Chairs,2855,9,0,1313.28,145.5,Medium,2011
IN-2011-33855,2011-03-08,2011-03-12,Second Class,Jim Radford,Consumer,Australia,APAC,Oceania,TEC-PH-10003546,Technology,Phones,861,7,0.1,143.33,142.19,Medium,2011
IN-2011-30306,2011-03-08,2011-03-13,Standard Class,Steve Carroll,Home Office,Cambodia,APAC,Southeast Asia,FUR-TA-10001786,Furniture,Tables,1330,3,0,292.59,78.66,Medium,2011
MX-2011-152681,2011-03-08,2011-03-13,Standard Class,Greg Tran,Consumer,El Salvador,LATAM,Central,OFF-AP-10001548,Office Supplies,Appliances,619,11,0,284.46,49.07,Medium,2011
IN-2011-67028,2011-03-08,2011-03-12,Standard Class,David Kendrick,Corporate,Philippines,APAC,Southeast Asia,TEC-PH-10000365,Technology,Phones,543,9,0.25,-7.43,40.48,Medium,2011
IN-2011-30306,2011-03-08,2011-03-13,Standard Class,Steve Carroll,Home Office,Cambodia,APAC,Southeast Asia,TEC-CO-10003506,Technology,Copiers,900,3,0,296.91,34.24,Medium,2011
NI-2011-4070,2011-03-08,2011-03-14,Standard Class,Georgia Rosenberg,Corporate,Nigeria,Africa,Africa,TEC-CAN-10000932,Technology,Copiers,384,4,0.7,-575.72,29.68,Medium,2011
IN-2011-67028,2011-03-08,2011-03-12,Standard Class,David Kendrick,Corporate,Philippines,APAC,Southeast Asia,TEC-PH-10003713,Technology,Phones,954,2,0.25,38.15,20.84,Medium,2011
MX-2011-145135,2011-03-08,2011-03-08,Same Day,Corey Roper,Home Office,Panama,LATAM,Central,TEC-CO-10004981,Technology,Copiers,144,3,0.4,9.12,16.2,High,2011
IN-2011-33855,2011-03-08,2011-03-12,Second Class,Jim Radford,Consumer,Australia,APAC,Oceania,TEC-PH-10001002,Technology,Phones,124,1,0.1,40,10.9,Medium,2011
IN-2011-33855,2011-03-08,2011-03-12,Second Class,Jim Radford,Consumer,Australia,APAC,Oceania,TEC-AC-10003640,Technology,Accessories,143,4,0.1,-12.8,9.83,Medium,2011
NI-2011-4070,2011-03-08,2011-03-14,Standard Class,Georgia Rosenberg,Corporate,Nigeria,Africa,Africa,TEC-KON-10002194,Technology,Machines,80,1,0.7,-106.52,9.76,Medium,2011
ES-2011-2535754,2011-03-08,2011-03-13,Standard Class,Luke Weiss,Consumer,Germany,EU,Central,OFF-FA-10000670,Office Supplies,Fasteners,117,7,0,15.12,9.69,Medium,2011
IN-2011-33855,2011-03-08,2011-03-12,Second Class,Jim Radford,Consumer,Australia,APAC,Oceania,TEC-MA-10002039,Technology,Machines,317,7,0.1,13.94,9.56,Medium,2011
GG-2011-3530,2011-03-08,2011-03-14,Standard Class,Jeremy Farry,Consumer,Georgia,EMEA,EMEA,FUR-RUB-10002507,Furniture,Furnishings,101,4,0,31.2,8.43,Medium,2011
PL-2011-7070,2011-03-08,2011-03-13,Second Class,Joe Kamberova,Consumer,Poland,EMEA,EMEA,TEC-BEL-10000681,Technology,Accessories,41,1,0,6.12,7.1,High,2011
IN-2011-30306,2011-03-08,2011-03-13,Standard Class,Steve Carroll,Home Office,Cambodia,APAC,Southeast Asia,OFF-SU-10001848,Office Supplies,Supplies,76,5,0,18.15,5.5,Medium,2011
CA-2011-8990,2011-03-08,2011-03-12,Standard Class,Dennis Kane,Consumer,Canada,Canada,Canada,OFF-IBI-10004074,Office Supplies,Binders,60,2,0,23.88,5,Medium,2011
US-2011-166002,2011-03-08,2011-03-11,First Class,Maurice Satty,Consumer,Argentina,LATAM,South,OFF-FA-10002453,Office Supplies,Fasteners,16,3,0.4,-0.86,4.07,High,2011
IN-2011-30306,2011-03-08,2011-03-13,Standard Class,Steve Carroll,Home Office,Cambodia,APAC,Southeast Asia,OFF-BI-10002708,Office Supplies,Binders,88,6,0,20.16,3.76,Medium,2011
ID-2011-14094,2011-03-08,2011-03-10,Second Class,Kalyca Meade,Corporate,Indonesia,APAC,Southeast Asia,OFF-PA-10001835,Office Supplies,Paper,72,4,0.47,-63.79,3.05,Medium,2011
NI-2011-4070,2011-03-08,2011-03-14,Standard Class,Georgia Rosenberg,Corporate,Nigeria,Africa,Africa,OFF-ACC-10002220,Office Supplies,Binders,31,2,0.7,-41.95,2.94,Medium,2011
GG-2011-3530,2011-03-08,2011-03-14,Standard Class,Jeremy Farry,Consumer,Georgia,EMEA,EMEA,OFF-STO-10001839,Office Supplies,Fasteners,17,1,0,7.26,1.06,Medium,2011
SF-2011-1480,2011-03-09,2011-03-12,First Class,Anna Gayman,Consumer,South Africa,Africa,Africa,OFF-SAN-10001634,Office Supplies,Art,51,1,0,6.6,17.69,High,2011
SF-2011-1480,2011-03-09,2011-03-12,First Class,Anna Gayman,Consumer,South Africa,Africa,Africa,OFF-WIL-10000164,Office Supplies,Binders,50,1,0,0.99,14.53,High,2011
ID-2011-68631,2011-03-09,2011-03-13,Standard Class,Saphhira Shifley,Corporate,Australia,APAC,Oceania,FUR-FU-10003658,Furniture,Furnishings,103,6,0.1,-1.31,9.12,High,2011
ES-2011-3832823,2011-03-09,2011-03-12,First Class,Janet Lee,Consumer,Spain,EU,South,OFF-EN-10004667,Office Supplies,Envelopes,94,2,0,20.64,7.7,Medium,2011
SF-2011-1480,2011-03-09,2011-03-12,First Class,Anna Gayman,Consumer,South Africa,Africa,Africa,OFF-NOV-10000512,Office Supplies,Labels,41,4,0,19.32,5.88,High,2011
ES-2011-3832823,2011-03-09,2011-03-12,First Class,Janet Lee,Consumer,Spain,EU,South,OFF-AR-10001110,Office Supplies,Art,97,3,0,36.63,5.83,Medium,2011
ES-2011-3832823,2011-03-09,2011-03-12,First Class,Janet Lee,Consumer,Spain,EU,South,TEC-CO-10003525,Technology,Copiers,126,1,0,59.13,4.1,Medium,2011
SF-2011-1480,2011-03-09,2011-03-12,First Class,Anna Gayman,Consumer,South Africa,Africa,Africa,OFF-BIN-10003089,Office Supplies,Art,17,1,0,6.06,2.83,High,2011
SF-2011-1480,2011-03-09,2011-03-12,First Class,Anna Gayman,Consumer,South Africa,Africa,Africa,OFF-NOV-10004680,Office Supplies,Labels,11,1,0,4.83,2.64,High,2011
ES-2011-3832823,2011-03-09,2011-03-12,First Class,Janet Lee,Consumer,Spain,EU,South,OFF-ST-10001576,Office Supplies,Storage,104,5,0.1,26.64,0.8,Medium,2011
SF-2011-1480,2011-03-09,2011-03-12,First Class,Anna Gayman,Consumer,South Africa,Africa,Africa,OFF-OIC-10004810,Office Supplies,Fasteners,29,2,0,7.56,0.5,High,2011
IN-2011-25084,2011-03-10,2011-03-12,First Class,Bryan Mills,Consumer,China,APAC,North Asia,TEC-CO-10003354,Technology,Copiers,1274,4,0,382.2,248.59,Critical,2011
ES-2011-2711513,2011-03-10,2011-03-10,Same Day,Tonja Turnell,Home Office,Germany,EU,Central,TEC-PH-10000309,Technology,Phones,520,3,0,202.77,89.92,Medium,2011
US-2011-140116,2011-03-10,2011-03-17,Standard Class,Kean Thornton,Consumer,United States,US,West,OFF-ST-10000078,Office Supplies,Storage,636,3,0.2,-15.91,80.79,Low,2011
IN-2011-60357,2011-03-10,2011-03-16,Standard Class,Joy Smith,Consumer,China,APAC,North Asia,FUR-CH-10004009,Furniture,Chairs,1097,8,0,252.24,56.33,Medium,2011
US-2011-140116,2011-03-10,2011-03-17,Standard Class,Kean Thornton,Consumer,United States,US,West,OFF-AR-10001044,Office Supplies,Art,83,4,0.2,9.36,15.56,Low,2011
MX-2011-133956,2011-03-10,2011-03-14,Standard Class,Katherine Ducich,Consumer,Brazil,LATAM,South,FUR-CH-10001044,Furniture,Chairs,201,3,0,7.98,13.13,Medium,2011
ES-2011-3468356,2011-03-10,2011-03-14,Standard Class,Anna Gayman,Consumer,United Kingdom,EU,North,FUR-CH-10003355,Furniture,Chairs,74,2,0.5,-17.91,9.12,High,2011
MX-2011-147858,2011-03-10,2011-03-15,Standard Class,Tanja Norvell,Home Office,Brazil,LATAM,South,OFF-ST-10000035,Office Supplies,Storage,63,4,0,1.2,5.25,Medium,2011
TU-2011-3450,2011-03-10,2011-03-16,Standard Class,Becky Castell,Home Office,Turkey,EMEA,EMEA,TEC-MOT-10002372,Technology,Phones,52,1,0.6,-64.24,5.02,Medium,2011
TU-2011-3450,2011-03-10,2011-03-16,Standard Class,Becky Castell,Home Office,Turkey,EMEA,EMEA,OFF-SAN-10002639,Office Supplies,Art,38,4,0.6,-54.65,2.92,Medium,2011
ES-2011-4509445,2011-03-10,2011-03-17,Standard Class,Bill Tyler,Corporate,United Kingdom,EU,North,OFF-FA-10001613,Office Supplies,Fasteners,28,2,0,10.38,1.64,Medium,2011
US-2011-100279,2011-03-10,2011-03-14,Standard Class,Scott Williamson,Consumer,United States,US,Central,OFF-PA-10002259,Office Supplies,Paper,22,2,0,10.74,1.48,Medium,2011
TU-2011-3450,2011-03-10,2011-03-16,Standard Class,Becky Castell,Home Office,Turkey,EMEA,EMEA,TEC-KON-10000091,Technology,Machines,20,1,0.6,-10.25,1.36,Medium,2011
IR-2011-7220,2011-03-11,2011-03-13,Second Class,Peter McVee,Home Office,Iran,EMEA,EMEA,TEC-MOT-10003348,Technology,Phones,643,1,0,244.2,285.83,Critical,2011
CA-2011-114790,2011-03-11,2011-03-13,Second Class,Filia McAdams,Corporate,United States,US,South,TEC-PH-10000984,Technology,Phones,588,3,0,164.63,95,High,2011
ES-2011-1001989,2011-03-11,2011-03-14,First Class,Maureen Fritzler,Corporate,Germany,EU,Central,OFF-BI-10002570,Office Supplies,Binders,229,9,0.1,27.76,38.8,Medium,2011
IN-2011-22249,2011-03-11,2011-03-15,Standard Class,Speros Goranitis,Consumer,Australia,APAC,Oceania,TEC-AC-10002455,Technology,Accessories,259,9,0.1,63.26,27.22,Medium,2011
MX-2011-154620,2011-03-11,2011-03-16,Standard Class,Karen Seio,Corporate,Guatemala,LATAM,Central,TEC-CO-10002759,Technology,Copiers,324,2,0,5.83,24.1,Medium,2011
CA-2011-114790,2011-03-11,2011-03-13,Second Class,Filia McAdams,Corporate,United States,US,South,OFF-AP-10002578,Office Supplies,Appliances,147,3,0,38.16,7,High,2011
MX-2011-104752,2011-03-11,2011-03-16,Standard Class,Michelle Moray,Consumer,Cuba,LATAM,Caribbean,FUR-FU-10001617,Furniture,Furnishings,155,2,0,43.4,6.49,Medium,2011
MX-2011-169656,2011-03-11,2011-03-16,Standard Class,Russell DAscenzo,Consumer,Honduras,LATAM,Central,OFF-EN-10000084,Office Supplies,Envelopes,59,5,0.4,9.8,5.34,Medium,2011
CA-2011-114790,2011-03-11,2011-03-13,Second Class,Filia McAdams,Corporate,United States,US,South,TEC-AC-10000710,Technology,Accessories,33,2,0,14.17,4.88,High,2011
MX-2011-154564,2011-03-11,2011-03-17,Standard Class,Stewart Carmichael,Corporate,Brazil,LATAM,South,OFF-AR-10004772,Office Supplies,Art,81,6,0,16.08,4.85,Medium,2011
MX-2011-104752,2011-03-11,2011-03-16,Standard Class,Michelle Moray,Consumer,Cuba,LATAM,Caribbean,FUR-FU-10000885,Furniture,Furnishings,44,3,0,8.4,3.41,Medium,2011
US-2011-161200,2011-03-11,2011-03-13,First Class,Mark Hamilton,Consumer,Venezuela,LATAM,South,OFF-SU-10003582,Office Supplies,Supplies,27,3,0.4,-14,3.34,High,2011
ES-2011-4993136,2011-03-11,2011-03-15,Standard Class,Patrick ODonnell,Consumer,France,EU,Central,OFF-AR-10002991,Office Supplies,Art,72,3,0,13.68,2.91,Medium,2011
AG-2011-3130,2011-03-11,2011-03-16,Standard Class,Anthony Jacobs,Corporate,Algeria,Africa,Africa,OFF-JIF-10004450,Office Supplies,Envelopes,36,1,0,7.17,2.83,Medium,2011
MX-2011-104752,2011-03-11,2011-03-16,Standard Class,Michelle Moray,Consumer,Cuba,LATAM,Caribbean,TEC-PH-10004237,Technology,Phones,43,1,0,16.06,2.81,Medium,2011
CA-2011-114790,2011-03-11,2011-03-13,Second Class,Filia McAdams,Corporate,United States,US,South,OFF-PA-10000213,Office Supplies,Paper,15,3,0,7.02,1.95,High,2011
ID-2011-17720,2011-03-11,2011-03-13,Second Class,Neoma Murray,Consumer,Philippines,APAC,Southeast Asia,OFF-LA-10002319,Office Supplies,Labels,12,2,0.45,-0.45,1.93,Critical,2011
MX-2011-154620,2011-03-11,2011-03-16,Standard Class,Karen Seio,Corporate,Guatemala,LATAM,Central,OFF-BI-10003503,Office Supplies,Binders,18,3,0,5.58,1.41,Medium,2011
CA-2011-166884,2011-03-11,2011-03-16,Second Class,Chloris Kastensmidt,Consumer,United States,US,East,OFF-FA-10001561,Office Supplies,Fasteners,10,6,0.2,1.7,1.11,Medium,2011
CA-2011-166884,2011-03-11,2011-03-16,Second Class,Chloris Kastensmidt,Consumer,United States,US,East,FUR-FU-10003981,Furniture,Furnishings,8,5,0.2,2.29,0.91,Medium,2011
MX-2011-154620,2011-03-11,2011-03-16,Standard Class,Karen Seio,Corporate,Guatemala,LATAM,Central,OFF-BI-10002062,Office Supplies,Binders,13,3,0,2.22,0.81,Medium,2011
IN-2011-24832,2011-03-12,2011-03-17,Standard Class,Carlos Daly,Consumer,China,APAC,North Asia,FUR-CH-10002250,Furniture,Chairs,3272,7,0,1537.83,257.63,Medium,2011
ES-2011-3979558,2011-03-12,2011-03-17,Standard Class,Heather Kirkland,Corporate,Switzerland,EU,Central,OFF-ST-10002706,Office Supplies,Storage,273,2,0,57.24,20.82,Medium,2011
IN-2011-24832,2011-03-12,2011-03-17,Standard Class,Carlos Daly,Consumer,China,APAC,North Asia,TEC-AC-10004054,Technology,Accessories,285,4,0,91.2,12.05,Medium,2011
ES-2011-2933675,2011-03-12,2011-03-19,Standard Class,Sheri Gordon,Consumer,Finland,EU,North,OFF-AR-10003457,Office Supplies,Art,195,4,0,91.44,10.35,Medium,2011
IN-2011-24832,2011-03-12,2011-03-17,Standard Class,Carlos Daly,Consumer,China,APAC,North Asia,OFF-PA-10004573,Office Supplies,Paper,94,6,0,30.96,9.26,Medium,2011
ES-2011-3979558,2011-03-12,2011-03-17,Standard Class,Heather Kirkland,Corporate,Switzerland,EU,Central,OFF-EN-10002104,Office Supplies,Envelopes,167,4,0,6.6,8.4,Medium,2011
MX-2011-156895,2011-03-12,2011-03-12,Same Day,Tom Zandusky,Corporate,Guatemala,LATAM,Central,OFF-AR-10003766,Office Supplies,Art,65,2,0,22.16,6.64,Medium,2011
IN-2011-24832,2011-03-12,2011-03-17,Standard Class,Carlos Daly,Consumer,China,APAC,North Asia,FUR-FU-10004283,Furniture,Furnishings,44,1,0,7.02,2.58,Medium,2011
ID-2011-18140,2011-03-12,2011-03-16,Standard Class,Rick Reed,Corporate,Indonesia,APAC,Southeast Asia,OFF-ST-10003154,Office Supplies,Storage,242,5,0.17,-5.92,1.06,Medium,2011
ES-2011-4699764,2011-03-14,2011-03-17,Second Class,Eugene Barchas,Consumer,Germany,EU,Central,OFF-AP-10004512,Office Supplies,Appliances,3070,6,0.1,1364.24,725.34,Critical,2011
CA-2011-152618,2011-03-14,2011-03-17,First Class,Rick Bensley,Home Office,United States,US,Central,TEC-MA-10003626,Technology,Machines,575,2,0.3,156.05,63.85,Medium,2011
ES-2011-4699764,2011-03-14,2011-03-17,Second Class,Eugene Barchas,Consumer,Germany,EU,Central,OFF-ST-10003995,Office Supplies,Storage,230,2,0.1,20.44,60.32,Critical,2011
US-2011-125521,2011-03-14,2011-03-19,Standard Class,Christine Kargatis,Home Office,United States,US,South,FUR-CH-10003379,Furniture,Chairs,1140,4,0,284.98,43.56,Medium,2011
ES-2011-3003511,2011-03-14,2011-03-18,Standard Class,Candace McMahon,Corporate,Germany,EU,Central,TEC-AC-10004808,Technology,Accessories,220,1,0.1,48.8,38.31,High,2011
ES-2011-3739047,2011-03-14,2011-03-16,First Class,Kelly Andreada,Consumer,Germany,EU,Central,OFF-SU-10001021,Office Supplies,Supplies,193,6,0,61.74,30.78,Critical,2011
US-2011-166548,2011-03-14,2011-03-19,Standard Class,Roy Collins,Consumer,Panama,LATAM,Central,FUR-CH-10000891,Furniture,Chairs,379,2,0.4,-94.75,26.03,Medium,2011
ES-2011-3739047,2011-03-14,2011-03-16,First Class,Kelly Andreada,Consumer,Germany,EU,Central,OFF-AR-10001176,Office Supplies,Art,43,3,0,19.62,11.89,Critical,2011
MZ-2011-9210,2011-03-14,2011-03-21,Standard Class,Sandra Flanagan,Consumer,Mozambique,Africa,Africa,OFF-TEN-10001129,Office Supplies,Storage,219,4,0,10.92,9.39,Medium,2011
IN-2011-82358,2011-03-14,2011-03-17,First Class,Denise Leinenbach,Consumer,New Zealand,APAC,Oceania,OFF-FA-10000059,Office Supplies,Fasteners,38,2,0,12.78,7.41,High,2011
MZ-2011-9210,2011-03-14,2011-03-21,Standard Class,Sandra Flanagan,Consumer,Mozambique,Africa,Africa,OFF-ELD-10004625,Office Supplies,Storage,48,1,0,8.61,4.11,Medium,2011
CA-2011-114510,2011-03-14,2011-03-19,Standard Class,Jason Fortune-,Consumer,United States,US,West,OFF-BI-10003007,Office Supplies,Binders,62,2,0.2,20.17,3.92,Medium,2011
CA-2011-100293,2011-03-14,2011-03-18,Standard Class,Neil Französisch,Home Office,United States,US,South,OFF-PA-10000176,Office Supplies,Paper,91,6,0.2,31.87,3.22,Medium,2011
CA-2011-114510,2011-03-14,2011-03-19,Standard Class,Jason Fortune-,Consumer,United States,US,West,OFF-ST-10000736,Office Supplies,Storage,81,1,0,3.24,3.07,Medium,2011
IN-2011-37278,2011-03-14,2011-03-15,First Class,Brendan Murry,Corporate,China,APAC,North Asia,OFF-EN-10000224,Office Supplies,Envelopes,17,2,0,3.3,2.93,High,2011
US-2011-166548,2011-03-14,2011-03-19,Standard Class,Roy Collins,Consumer,Panama,LATAM,Central,OFF-SU-10003137,Office Supplies,Supplies,49,5,0.4,-14.04,2.69,Medium,2011
CA-2011-114510,2011-03-14,2011-03-19,Standard Class,Jason Fortune-,Consumer,United States,US,West,OFF-BI-10001617,Office Supplies,Binders,33,4,0.2,11.17,2.61,Medium,2011
